Disaster Number,IH Program Declared,IA Program Declared,PA Program Declared,HM Program Declared,State,Declaration Date,Disaster Type,Incident Type,Title,Incident Begin Date,Incident End Date,Disaster Close Out Date,Place Code,Declared County/Area,Declaration Request Number
4297,Yes,No,Yes,Yes,GA,2017/1/26 11:30,DR,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2017/1/21 0:00,2017/1/22 23:59,,99095,Dougherty (County),17007
4297,Yes,No,Yes,Yes,GA,2017/1/26 11:30,DR,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2017/1/21 0:00,2017/1/22 23:59,,99101,Echols (County),17007
4297,Yes,No,Yes,Yes,GA,2017/1/26 11:30,DR,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2017/1/21 0:00,2017/1/22 23:59,,99185,Lowndes (County),17007
4297,Yes,No,Yes,Yes,GA,2017/1/26 11:30,DR,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2017/1/21 0:00,2017/1/22 23:59,,99237,Putnam (County),17007
4297,Yes,No,Yes,Yes,GA,2017/1/26 11:30,DR,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2017/1/21 0:00,2017/1/22 23:59,,99243,Randolph (County),17007
4297,Yes,No,Yes,Yes,GA,2017/1/26 11:30,DR,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2017/1/21 0:00,2017/1/22 23:59,,99267,Tattnall (County),17007
4297,Yes,No,Yes,Yes,GA,2017/1/26 11:30,DR,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2017/1/21 0:00,2017/1/22 23:59,,99275,Thomas (County),17007
4297,Yes,No,Yes,Yes,GA,2017/1/26 11:30,DR,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2017/1/21 0:00,2017/1/22 23:59,,99287,Turner (County),17007
4297,Yes,No,Yes,Yes,GA,2017/1/26 11:30,DR,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2017/1/21 0:00,2017/1/22 23:59,,99293,Upson (County),17007
4297,Yes,No,Yes,Yes,GA,2017/1/26 11:30,DR,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2017/1/21 0:00,2017/1/22 23:59,,99299,Ware (County),17007
4297,Yes,No,Yes,Yes,GA,2017/1/26 11:30,DR,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2017/1/21 0:00,2017/1/22 23:59,,99315,Wilcox (County),17007
4297,Yes,No,Yes,Yes,GA,2017/1/26 11:30,DR,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2017/1/21 0:00,2017/1/22 23:59,,99321,Worth (County),17007
4295,Yes,No,Yes,Yes,MS,2017/1/25 14:35,DR,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2017/1/20 0:00,2017/1/21 0:00,,99035,Forrest (County),17006
4295,Yes,No,Yes,Yes,MS,2017/1/25 14:35,DR,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2017/1/20 0:00,2017/1/21 0:00,,99073,Lamar (County),17006
4295,Yes,No,Yes,Yes,MS,2017/1/25 14:35,DR,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2017/1/20 0:00,2017/1/21 0:00,,99075,Lauderdale (County),17006
4295,Yes,No,Yes,Yes,MS,2017/1/25 14:35,DR,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2017/1/20 0:00,2017/1/21 0:00,,99111,Perry (County),17006
4275,No,No,Yes,Yes,MT,2016/8/3 18:45,DR,Tornado,TORNADO,2016/6/11 0:00,2016/6/11 23:59,,99025,Fallon (County),16062
4205,No,No,Yes,Yes,MS,2015/1/7 15:18,DR,Tornado,SEVERE STORMS AND TORNADOES,2014/12/23 12:00,2014/12/23 23:59,,99091,Marion (County),14100
4179,No,No,Yes,Yes,NE,2014/6/17 10:00,DR,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2014/5/11 0:00,2014/5/12 23:59,,99035,Clay (County),14038
4179,No,No,Yes,Yes,NE,2014/6/17 10:00,DR,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2014/5/11 0:00,2014/5/12 23:59,,99059,Fillmore (County),14038
4179,No,No,Yes,Yes,NE,2014/6/17 10:00,DR,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2014/5/11 0:00,2014/5/12 23:59,,99151,Saline (County),14038
4179,No,No,Yes,Yes,NE,2014/6/17 10:00,DR,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2014/5/11 0:00,2014/5/12 23:59,,99155,Saunders (County),14038
4179,No,No,Yes,Yes,NE,2014/6/17 10:00,DR,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2014/5/11 0:00,2014/5/12 23:59,,99159,Seward (County),14038
4179,No,No,Yes,Yes,NE,2014/6/17 10:00,DR,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2014/5/11 0:00,2014/5/12 23:59,,99185,York (County),14038
4157,Yes,No,No,Yes,IL,2013/11/26 18:08,DR,Tornado,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",2013/11/17 0:01,2013/11/17 23:59,2018/12/11 23:59,99019,Champaign (County),13098
4157,Yes,No,No,Yes,IL,2013/11/26 18:08,DR,Tornado,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",2013/11/17 0:01,2013/11/17 23:59,2018/12/11 23:59,99041,Douglas (County),13098
4157,Yes,No,No,Yes,IL,2013/11/26 18:08,DR,Tornado,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",2013/11/17 0:01,2013/11/17 23:59,2018/12/11 23:59,99051,Fayette (County),13098
4157,Yes,No,No,Yes,IL,2013/11/26 18:08,DR,Tornado,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",2013/11/17 0:01,2013/11/17 23:59,2018/12/11 23:59,99063,Grundy (County),13098
4157,Yes,No,No,Yes,IL,2013/11/26 18:08,DR,Tornado,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",2013/11/17 0:01,2013/11/17 23:59,2018/12/11 23:59,99079,Jasper (County),13098
4157,Yes,No,No,Yes,IL,2013/11/26 18:08,DR,Tornado,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",2013/11/17 0:01,2013/11/17 23:59,2018/12/11 23:59,99099,La Salle (County),13098
4157,Yes,No,No,Yes,IL,2013/11/26 18:08,DR,Tornado,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",2013/11/17 0:01,2013/11/17 23:59,2018/12/11 23:59,99127,Massac (County),13098
4157,Yes,No,No,Yes,IL,2013/11/26 18:08,DR,Tornado,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",2013/11/17 0:01,2013/11/17 23:59,2018/12/11 23:59,99151,Pope (County),13098
4157,Yes,No,No,Yes,IL,2013/11/26 18:08,DR,Tornado,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",2013/11/17 0:01,2013/11/17 23:59,2018/12/11 23:59,99179,Tazewell (County),13098
4157,Yes,No,No,Yes,IL,2013/11/26 18:08,DR,Tornado,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",2013/11/17 0:01,2013/11/17 23:59,2018/12/11 23:59,99183,Vermilion (County),13098
4157,Yes,No,No,Yes,IL,2013/11/26 18:08,DR,Tornado,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",2013/11/17 0:01,2013/11/17 23:59,2018/12/11 23:59,99185,Wabash (County),13098
4157,Yes,No,No,Yes,IL,2013/11/26 18:08,DR,Tornado,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",2013/11/17 0:01,2013/11/17 23:59,2018/12/11 23:59,99189,Washington (County),13098
4157,Yes,No,No,Yes,IL,2013/11/26 18:08,DR,Tornado,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",2013/11/17 0:01,2013/11/17 23:59,2018/12/11 23:59,99191,Wayne (County),13098
4157,Yes,No,No,Yes,IL,2013/11/26 18:08,DR,Tornado,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",2013/11/17 0:01,2013/11/17 23:59,2018/12/11 23:59,99197,Will (County),13098
4157,Yes,No,No,Yes,IL,2013/11/26 18:08,DR,Tornado,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",2013/11/17 0:01,2013/11/17 23:59,2018/12/11 23:59,99203,Woodford (County),13098
4117,Yes,No,Yes,Yes,OK,2013/5/20 22:30,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",2013/5/18 17:57,2013/6/2 0:00,,99005,Atoka (County),13026
4117,Yes,No,Yes,Yes,OK,2013/5/20 22:30,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",2013/5/18 17:57,2013/6/2 0:00,,99017,Canadian (County),13026
4117,Yes,No,Yes,Yes,OK,2013/5/20 22:30,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",2013/5/18 17:57,2013/6/2 0:00,,99027,Cleveland (County),13026
4117,Yes,No,Yes,Yes,OK,2013/5/20 22:30,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",2013/5/18 17:57,2013/6/2 0:00,,99029,Coal (County),13026
4117,Yes,No,Yes,Yes,OK,2013/5/20 22:30,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",2013/5/18 17:57,2013/6/2 0:00,,99035,Craig (County),13026
4117,Yes,No,Yes,Yes,OK,2013/5/20 22:30,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",2013/5/18 17:57,2013/6/2 0:00,,99061,Haskell (County),13026
4117,Yes,No,Yes,Yes,OK,2013/5/20 22:30,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",2013/5/18 17:57,2013/6/2 0:00,,99063,Hughes (County),13026
4117,Yes,No,Yes,Yes,OK,2013/5/20 22:30,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",2013/5/18 17:57,2013/6/2 0:00,,99077,Latimer (County),13026
4117,Yes,No,Yes,Yes,OK,2013/5/20 22:30,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",2013/5/18 17:57,2013/6/2 0:00,,99079,Le Flore (County),13026
4117,Yes,No,Yes,Yes,OK,2013/5/20 22:30,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",2013/5/18 17:57,2013/6/2 0:00,,99081,Lincoln (County),13026
4117,Yes,No,Yes,Yes,OK,2013/5/20 22:30,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",2013/5/18 17:57,2013/6/2 0:00,,99087,McClain (County),13026
4117,Yes,No,Yes,Yes,OK,2013/5/20 22:30,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",2013/5/18 17:57,2013/6/2 0:00,,99091,McIntosh (County),13026
4117,Yes,No,Yes,Yes,OK,2013/5/20 22:30,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",2013/5/18 17:57,2013/6/2 0:00,,99105,Nowata (County),13026
4117,Yes,No,Yes,Yes,OK,2013/5/20 22:30,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",2013/5/18 17:57,2013/6/2 0:00,,99107,Okfuskee (County),13026
4117,Yes,No,Yes,Yes,OK,2013/5/20 22:30,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",2013/5/18 17:57,2013/6/2 0:00,,99109,Oklahoma (County),13026
4117,Yes,No,Yes,Yes,OK,2013/5/20 22:30,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",2013/5/18 17:57,2013/6/2 0:00,,99111,Okmulgee (County),13026
4117,Yes,No,Yes,Yes,OK,2013/5/20 22:30,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",2013/5/18 17:57,2013/6/2 0:00,,99115,Ottawa (County),13026
4117,Yes,No,Yes,Yes,OK,2013/5/20 22:30,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",2013/5/18 17:57,2013/6/2 0:00,,99121,Pittsburg (County),13026
4117,Yes,No,Yes,Yes,OK,2013/5/20 22:30,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",2013/5/18 17:57,2013/6/2 0:00,,99125,Pottawatomie (County),13026
4117,Yes,No,Yes,Yes,OK,2013/5/20 22:30,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",2013/5/18 17:57,2013/6/2 0:00,,99127,Pushmataha (County),13026
4117,Yes,No,Yes,Yes,OK,2013/5/20 22:30,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",2013/5/18 17:57,2013/6/2 0:00,,99133,Seminole (County),13026
1994,Yes,No,Yes,Yes,MA,2011/6/15 12:30,DR,Tornado,SEVERE STORMS AND TORNADOES,2011/6/1 0:00,2011/6/1 0:00,,99013,Hampden (County),11128
1994,Yes,No,Yes,Yes,MA,2011/6/15 12:30,DR,Tornado,SEVERE STORMS AND TORNADOES,2011/6/1 0:00,2011/6/1 0:00,,99027,"Worcester (County) (in (P)MSA 1120,2600,9240)",11128
1943,No,No,Yes,Yes,NY,2010/10/14 16:50,DR,Tornado,"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",2010/9/16 0:00,2010/9/16 14:25,2018/9/7 23:59,99047,Kings (County),10116
1943,No,No,Yes,Yes,NY,2010/10/14 16:50,DR,Tornado,"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",2010/9/16 0:00,2010/9/16 14:25,2018/9/7 23:59,99081,Queens (County),10116
1943,No,No,Yes,Yes,NY,2010/10/14 16:50,DR,Tornado,"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",2010/9/16 0:00,2010/9/16 14:25,2018/9/7 23:59,99085,Richmond (County),10116
1921,No,No,Yes,Yes,MN,2010/7/2 10:41,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",2010/6/17 7:00,2010/6/26 23:00,2018/5/2 23:59,99013,Blue Earth (County),10070
1921,No,No,Yes,Yes,MN,2010/7/2 10:41,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",2010/6/17 7:00,2010/6/26 23:00,2018/5/2 23:59,99015,Brown (County),10070
1921,No,No,Yes,Yes,MN,2010/7/2 10:41,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",2010/6/17 7:00,2010/6/26 23:00,2018/5/2 23:59,99043,Faribault (County),10070
1921,No,No,Yes,Yes,MN,2010/7/2 10:41,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",2010/6/17 7:00,2010/6/26 23:00,2018/5/2 23:59,99047,Freeborn (County),10070
1921,No,No,Yes,Yes,MN,2010/7/2 10:41,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",2010/6/17 7:00,2010/6/26 23:00,2018/5/2 23:59,99055,Houston (County),10070
1921,No,No,Yes,Yes,MN,2010/7/2 10:41,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",2010/6/17 7:00,2010/6/26 23:00,2018/5/2 23:59,99069,Kittson (County),10070
1921,No,No,Yes,Yes,MN,2010/7/2 10:41,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",2010/6/17 7:00,2010/6/26 23:00,2018/5/2 23:59,99103,Nicollet (County),10070
1921,No,No,Yes,Yes,MN,2010/7/2 10:41,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",2010/6/17 7:00,2010/6/26 23:00,2018/5/2 23:59,99109,Olmsted (County),10070
1921,No,No,Yes,Yes,MN,2010/7/2 10:41,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",2010/6/17 7:00,2010/6/26 23:00,2018/5/2 23:59,99111,Otter Tail (County),10070
1921,No,No,Yes,Yes,MN,2010/7/2 10:41,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",2010/6/17 7:00,2010/6/26 23:00,2018/5/2 23:59,99119,Polk (County),10070
1921,No,No,Yes,Yes,MN,2010/7/2 10:41,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",2010/6/17 7:00,2010/6/26 23:00,2018/5/2 23:59,99143,Sibley (County),10070
1921,No,No,Yes,Yes,MN,2010/7/2 10:41,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",2010/6/17 7:00,2010/6/26 23:00,2018/5/2 23:59,99147,Steele (County),10070
1921,No,No,Yes,Yes,MN,2010/7/2 10:41,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",2010/6/17 7:00,2010/6/26 23:00,2018/5/2 23:59,99159,Wadena (County),10070
1834,Yes,No,Yes,Yes,AR,2009/4/27 18:26,DR,Tornado,SEVERE STORMS AND TORNADOES,2009/4/9 0:00,2009/4/9 12:00,,99003,Ashley (County),9055
1834,Yes,No,Yes,Yes,AR,2009/4/27 18:26,DR,Tornado,SEVERE STORMS AND TORNADOES,2009/4/9 0:00,2009/4/9 12:00,,99061,Howard (County),9055
1834,Yes,No,Yes,Yes,AR,2009/4/27 18:26,DR,Tornado,SEVERE STORMS AND TORNADOES,2009/4/9 0:00,2009/4/9 12:00,,99091,Miller (County),9055
1834,Yes,No,Yes,Yes,AR,2009/4/27 18:26,DR,Tornado,SEVERE STORMS AND TORNADOES,2009/4/9 0:00,2009/4/9 12:00,,99113,Polk (County),9055
1834,Yes,No,Yes,Yes,AR,2009/4/27 18:26,DR,Tornado,SEVERE STORMS AND TORNADOES,2009/4/9 0:00,2009/4/9 12:00,,99133,Sevier (County),9055
1612,Yes,Yes,Yes,Yes,IN,2005/11/8 17:45,DR,Tornado,TORNADO AND SEVERE STORMS,2005/11/6 2:00,2005/11/6 3:00,2012/11/1 0:00,99163,Vanderburgh (County),5154
1612,Yes,Yes,Yes,Yes,IN,2005/11/8 17:45,DR,Tornado,TORNADO AND SEVERE STORMS,2005/11/6 2:00,2005/11/6 3:00,2012/11/1 0:00,99173,Warrick (County),5154
1599,Yes,Yes,No,Yes,WY,2005/8/22 17:53,DR,Tornado,TORNADO,2005/8/12 19:12,2005/8/12 0:00,2011/10/4 0:00,99005,Campbell (County),5074
1484,Yes,Yes,Yes,Yes,OH,2003/8/1 17:00,DR,Tornado,"TORNADOES, FLOODING, SEVERE STORMS, AND HIGH WINDS",2003/7/21 17:45,2003/8/25 0:00,2012/7/18 23:59,99001,Adams (County),3082
1484,Yes,Yes,Yes,Yes,OH,2003/8/1 17:00,DR,Tornado,"TORNADOES, FLOODING, SEVERE STORMS, AND HIGH WINDS",2003/7/21 17:45,2003/8/25 0:00,2012/7/18 23:59,99019,Carroll (County),3082
1484,Yes,Yes,Yes,Yes,OH,2003/8/1 17:00,DR,Tornado,"TORNADOES, FLOODING, SEVERE STORMS, AND HIGH WINDS",2003/7/21 17:45,2003/8/25 0:00,2012/7/18 23:59,99029,Columbiana (County),3082
1484,Yes,Yes,Yes,Yes,OH,2003/8/1 17:00,DR,Tornado,"TORNADOES, FLOODING, SEVERE STORMS, AND HIGH WINDS",2003/7/21 17:45,2003/8/25 0:00,2012/7/18 23:59,99035,Cuyahoga (County),3082
1484,Yes,Yes,Yes,Yes,OH,2003/8/1 17:00,DR,Tornado,"TORNADOES, FLOODING, SEVERE STORMS, AND HIGH WINDS",2003/7/21 17:45,2003/8/25 0:00,2012/7/18 23:59,99049,Franklin (County),3082
