Disaster Number,IH Program Declared,IA Program Declared,PA Program Declared,HM Program Declared,State,Declaration Date,Disaster Type,Incident Type,Title,Incident Begin Date,Incident End Date,Disaster Close Out Date,Place Code,Declared County/Area,Declaration Request Number
1504,No,No,Yes,Yes,FM,2003/12/19 18:39,DR,Typhoon,TYPHOON LUPIT,2003/11/22 16:50,2003/11/26 10:36,2014/4/29 0:00,99002,Chuuk (County-equivalent),3143
1504,No,No,Yes,Yes,FM,2003/12/19 18:39,DR,Typhoon,TYPHOON LUPIT,2003/11/22 16:50,2003/11/26 10:36,2014/4/29 0:00,99060,Yap (County-equivalent),3143
1449,No,No,Yes,Yes,FM,2003/1/6 15:00,DR,Typhoon,TYPHOON PONGSONA,2002/12/5 22:30,2002/12/7 0:00,2012/9/27 0:00,99002,Chuuk (County-equivalent),3001
1447,Yes,Yes,Yes,Yes,MP,2002/12/11 0:00,DR,Typhoon,SUPER TYPHOON PONGSONA,2002/12/8 22:30,2002/12/16 0:00,2016/2/10 23:59,99100,Rota (Municipality),2153
1447,Yes,Yes,Yes,Yes,MP,2002/12/11 0:00,DR,Typhoon,SUPER TYPHOON PONGSONA,2002/12/8 22:30,2002/12/16 0:00,2016/2/10 23:59,99110,Saipan (Municipality),2153
1447,Yes,Yes,Yes,Yes,MP,2002/12/11 0:00,DR,Typhoon,SUPER TYPHOON PONGSONA,2002/12/8 22:30,2002/12/16 0:00,2016/2/10 23:59,99120,Tinian (Municipality),2153
1446,Yes,Yes,Yes,Yes,GU,2002/12/8 0:00,DR,Typhoon,SUPER TYPHOON PONGSONA,2002/12/8 22:30,2002/12/16 0:00,2013/3/11 0:00,99010,Guam (County-equivalent),2151
1430,No,No,Yes,Yes,MP,2002/8/6 19:00,DR,Typhoon,TYPHOON CHATA'AN,2002/7/4 22:00,2002/7/5 10:00,2010/6/8 0:00,99100,Rota (Municipality),2105
1427,No,Yes,Yes,Yes,FM,2002/7/11 0:00,DR,Typhoon,"TS CHATA'AN, INC FLOODING, MUDSLIDES AND LANDSLIDES",2002/7/2 12:00,2002/7/4 0:00,2015/8/20 0:00,99002,Chuuk (County-equivalent),2093
1427,No,Yes,Yes,Yes,FM,2002/7/11 0:00,DR,Typhoon,"TS CHATA'AN, INC FLOODING, MUDSLIDES AND LANDSLIDES",2002/7/2 12:00,2002/7/4 0:00,2015/8/20 0:00,99040,Pohnpei (County-equivalent),2093
1426,No,Yes,Yes,Yes,GU,2002/7/6 12:30,DR,Typhoon,TYPHOON CHATA'AN,2002/7/5 14:04,2002/7/6 0:00,2012/3/14 0:00,99010,Guam (County-equivalent),2089
1417,No,No,Yes,Yes,FM,2002/5/29 14:30,DR,Typhoon,TYPHOON MITAG,2002/2/26 18:00,2002/3/3 0:00,2015/6/24 23:59,99060,Yap (County-equivalent),2044
1194,No,Yes,Yes,No,MP,1997/12/24 0:00,DR,Typhoon,SUPER TYPHOON PAKA,1997/12/16 0:00,1997/12/17 0:00,2012/3/19 0:00,99100,Rota (Municipality),98226
1193,No,Yes,Yes,No,GU,1997/12/17 0:00,DR,Typhoon,"TYPHOON PAKA, TORRENTIAL RAINS, HIGH WINDS, HIGH SURF",1997/12/16 0:00,1997/12/17 0:00,2012/8/23 0:00,99010,Guam (County-equivalent),98005
1192,No,Yes,Yes,No,MP,1997/12/8 0:00,DR,Typhoon,SUPER TYPHOON KEITH,1997/11/2 0:00,1997/11/3 0:00,2010/6/7 0:00,99100,Rota (Municipality),98003
1192,No,Yes,Yes,No,MP,1997/12/8 0:00,DR,Typhoon,SUPER TYPHOON KEITH,1997/11/2 0:00,1997/11/3 0:00,2010/6/7 0:00,99110,Saipan (Municipality),98003
1192,No,Yes,Yes,No,MP,1997/12/8 0:00,DR,Typhoon,SUPER TYPHOON KEITH,1997/11/2 0:00,1997/11/3 0:00,2010/6/7 0:00,99120,Tinian (Municipality),98003
1166,No,No,Yes,Yes,FM,1997/3/11 0:00,DR,Typhoon,TYPHOON FERN,1996/12/25 0:00,1996/12/26 0:00,2009/4/29 0:00,99060,Yap (County-equivalent),97033
971,No,Yes,Yes,Yes,MH,1992/12/16 0:00,DR,Typhoon,TYPHOON GAY,1992/11/17 0:00,1992/11/18 0:00,1999/10/22 0:00,99030,Ailuk (County-equivalent),92053
971,No,Yes,Yes,Yes,MH,1992/12/16 0:00,DR,Typhoon,TYPHOON GAY,1992/11/17 0:00,1992/11/18 0:00,1999/10/22 0:00,99050,Aur (County-equivalent),92053
971,No,Yes,Yes,Yes,MH,1992/12/16 0:00,DR,Typhoon,TYPHOON GAY,1992/11/17 0:00,1992/11/18 0:00,1999/10/22 0:00,99070,Bikini (County-equivalent),92053
971,No,Yes,Yes,Yes,MH,1992/12/16 0:00,DR,Typhoon,TYPHOON GAY,1992/11/17 0:00,1992/11/18 0:00,1999/10/22 0:00,99090,Enewetak (County-equivalent),92053
971,No,Yes,Yes,Yes,MH,1992/12/16 0:00,DR,Typhoon,TYPHOON GAY,1992/11/17 0:00,1992/11/18 0:00,1999/10/22 0:00,99180,Likiep (County-equivalent),92053
971,No,Yes,Yes,Yes,MH,1992/12/16 0:00,DR,Typhoon,TYPHOON GAY,1992/11/17 0:00,1992/11/18 0:00,1999/10/22 0:00,99300,Maloelap (County-equivalent),92053
971,No,Yes,Yes,Yes,MH,1992/12/16 0:00,DR,Typhoon,TYPHOON GAY,1992/11/17 0:00,1992/11/18 0:00,1999/10/22 0:00,99310,Mejit (County-equivalent),92053
971,No,Yes,Yes,Yes,MH,1992/12/16 0:00,DR,Typhoon,TYPHOON GAY,1992/11/17 0:00,1992/11/18 0:00,1999/10/22 0:00,99400,Ujelang (County-equivalent),92053
971,No,Yes,Yes,Yes,MH,1992/12/16 0:00,DR,Typhoon,TYPHOON GAY,1992/11/17 0:00,1992/11/18 0:00,1999/10/22 0:00,99410,Utrik (County-equivalent),92053
971,No,Yes,Yes,Yes,MH,1992/12/16 0:00,DR,Typhoon,TYPHOON GAY,1992/11/17 0:00,1992/11/18 0:00,1999/10/22 0:00,99420,Wotho (County-equivalent),92053
971,No,Yes,Yes,Yes,MH,1992/12/16 0:00,DR,Typhoon,TYPHOON GAY,1992/11/17 0:00,1992/11/18 0:00,1999/10/22 0:00,99430,Wotje (County-equivalent),92053
957,No,Yes,Yes,Yes,GU,1992/8/28 0:00,DR,Typhoon,TYPHOON OMAR,1992/8/28 0:00,1992/8/29 0:00,2006/5/18 0:00,99010,Guam (County-equivalent),92038
934,No,No,Yes,Yes,FM,1992/2/7 0:00,DR,Typhoon,TYPHOON AXEL,1992/1/8 0:00,1992/1/10 0:00,2000/3/16 0:00,61000,Pingelap (Municipality),92004
934,No,No,Yes,Yes,FM,1992/2/7 0:00,DR,Typhoon,TYPHOON AXEL,1992/1/8 0:00,1992/1/10 0:00,2000/3/16 0:00,99005,Kosrae (County-equivalent),92004
934,No,No,Yes,Yes,FM,1992/2/7 0:00,DR,Typhoon,TYPHOON AXEL,1992/1/8 0:00,1992/1/10 0:00,2000/3/16 0:00,99040,Pohnpei (County-equivalent),92004
926,No,Yes,Yes,Yes,FM,1991/12/10 0:00,DR,Typhoon,TYPHOON YURI,1991/11/25 0:00,1991/11/29 0:00,1999/6/29 0:00,61000,Pingelap (Municipality),91056
926,No,Yes,Yes,Yes,FM,1991/12/10 0:00,DR,Typhoon,TYPHOON YURI,1991/11/25 0:00,1991/11/29 0:00,1999/6/29 0:00,99040,Pohnpei (County-equivalent),91056
926,No,Yes,Yes,Yes,FM,1991/12/10 0:00,DR,Typhoon,TYPHOON YURI,1991/11/25 0:00,1991/11/29 0:00,1999/6/29 0:00,99050,Truk (County-equivalent),91056
925,No,Yes,Yes,Yes,MH,1991/12/6 0:00,DR,Typhoon,TYPHOON ZELDA,1991/11/28 0:00,1991/11/29 0:00,2012/3/15 0:00,10500,Ebeye,91055
925,No,Yes,Yes,Yes,MH,1991/12/6 0:00,DR,Typhoon,TYPHOON ZELDA,1991/11/28 0:00,1991/11/29 0:00,2012/3/15 0:00,99040,Arno (County-equivalent),91055
925,No,Yes,Yes,Yes,MH,1991/12/6 0:00,DR,Typhoon,TYPHOON ZELDA,1991/11/28 0:00,1991/11/29 0:00,2012/3/15 0:00,99050,Aur (County-equivalent),91055
925,No,Yes,Yes,Yes,MH,1991/12/6 0:00,DR,Typhoon,TYPHOON ZELDA,1991/11/28 0:00,1991/11/29 0:00,2012/3/15 0:00,99150,Kwajalein (County-equivalent),91055
925,No,Yes,Yes,Yes,MH,1991/12/6 0:00,DR,Typhoon,TYPHOON ZELDA,1991/11/28 0:00,1991/11/29 0:00,2012/3/15 0:00,99160,Lae (County-equivalent),91055
925,No,Yes,Yes,Yes,MH,1991/12/6 0:00,DR,Typhoon,TYPHOON ZELDA,1991/11/28 0:00,1991/11/29 0:00,2012/3/15 0:00,99170,Lib (County-equivalent),91055
925,No,Yes,Yes,Yes,MH,1991/12/6 0:00,DR,Typhoon,TYPHOON ZELDA,1991/11/28 0:00,1991/11/29 0:00,2012/3/15 0:00,99340,Namu (County-equivalent),91055
925,No,Yes,Yes,Yes,MH,1991/12/6 0:00,DR,Typhoon,TYPHOON ZELDA,1991/11/28 0:00,1991/11/29 0:00,2012/3/15 0:00,99390,Ujae (County-equivalent),91055
924,No,Yes,Yes,Yes,GU,1991/12/4 0:00,DR,Typhoon,TYPHOON YURI,1991/11/27 0:00,1991/11/28 0:00,2005/9/19 0:00,99010,Guam (County-equivalent),91054
892,No,Yes,Yes,Yes,FM,1991/1/17 0:00,DR,Typhoon,TYPHOON RUSS,1990/12/16 0:00,1990/12/17 0:00,1999/4/12 0:00,99040,Pohnpei (County-equivalent),91005
887,No,Yes,Yes,Yes,GU,1990/12/24 0:00,DR,Typhoon,TYPHOON RUSS,1990/12/21 0:00,1990/12/21 0:00,1999/4/12 0:00,99010,Guam (County-equivalent),90058
886,No,Yes,Yes,Yes,FM,1990/12/14 0:00,DR,Typhoon,TYPHOON OWEN,1990/11/26 0:00,1990/12/1 0:00,2000/2/22 0:00,99050,Truk (County-equivalent),90056
886,No,Yes,Yes,Yes,FM,1990/12/14 0:00,DR,Typhoon,TYPHOON OWEN,1990/11/26 0:00,1990/12/1 0:00,2000/2/22 0:00,99060,Yap (County-equivalent),90056
882,No,Yes,Yes,Yes,PW,1990/11/28 0:00,DR,Typhoon,TYPHOON MIKE,1990/11/10 0:00,1990/11/11 0:00,2001/8/15 0:00,99300,Palau Island (State),90051
854,No,No,Yes,Yes,MP,1990/2/5 0:00,DR,Typhoon,TYPHOON KORYN,1990/1/15 0:00,1990/1/16 0:00,1999/4/12 0:00,99085,Northern Islands (Municipality),90006
854,No,No,Yes,Yes,MP,1990/2/5 0:00,DR,Typhoon,TYPHOON KORYN,1990/1/15 0:00,1990/1/16 0:00,1999/4/12 0:00,99100,Rota (Municipality),90006
854,No,No,Yes,Yes,MP,1990/2/5 0:00,DR,Typhoon,TYPHOON KORYN,1990/1/15 0:00,1990/1/16 0:00,1999/4/12 0:00,99110,Saipan (Municipality),90006
854,No,No,Yes,Yes,MP,1990/2/5 0:00,DR,Typhoon,TYPHOON KORYN,1990/1/15 0:00,1990/1/16 0:00,1999/4/12 0:00,99120,Tinian (Municipality),90006
810,No,Yes,Yes,Yes,GU,1988/1/20 0:00,DR,Typhoon,TYPHOON ROY,1988/1/11 0:00,1988/1/12 0:00,1995/9/29 0:00,99010,Guam (County-equivalent),88003
811,No,Yes,Yes,Yes,MP,1988/1/20 0:00,DR,Typhoon,TYPHOON ROY,1988/1/11 0:00,1988/1/12 0:00,1995/9/29 0:00,99100,Rota (Municipality),88004
809,No,Yes,Yes,Yes,MH,1988/1/16 0:00,DR,Typhoon,TROPICAL STORM ROY,1988/1/9 0:00,1988/1/9 0:00,1995/11/22 0:00,99150,Kwajalein (County-equivalent),88002
803,No,Yes,Yes,Yes,FM,1987/11/25 0:00,DR,Typhoon,TYPHOON NINA,1987/11/21 0:00,1987/11/22 0:00,1995/11/22 0:00,99050,Truk (County-equivalent),87035
800,No,No,Yes,Yes,MP,1987/11/3 0:00,DR,Typhoon,TYPHOON LYNN,1987/10/18 0:00,1987/10/19 0:00,1993/11/30 0:00,99100,Rota (Municipality),87030
800,No,No,Yes,Yes,MP,1987/11/3 0:00,DR,Typhoon,TYPHOON LYNN,1987/10/18 0:00,1987/10/19 0:00,1993/11/30 0:00,99110,Saipan (Municipality),87030
800,No,No,Yes,Yes,MP,1987/11/3 0:00,DR,Typhoon,TYPHOON LYNN,1987/10/18 0:00,1987/10/19 0:00,1993/11/30 0:00,99120,Tinian (Municipality),87030
786,No,Yes,Yes,Yes,FM,1987/2/2 0:00,DR,Typhoon,TYPHOON ORCHID,1987/1/10 0:00,1987/1/11 0:00,1995/9/29 0:00,99060,Yap (County-equivalent),87002
783,No,Yes,Yes,No,MP,1986/12/10 0:00,DR,Typhoon,TYPHOON KIM,1986/12/3 0:00,1986/12/3 0:00,1994/10/24 0:00,99085,Northern Islands (Municipality),86037
765,No,Yes,Yes,No,FM,1986/6/3 0:00,DR,Typhoon,TYPHOON LOLA,1986/5/16 0:00,1986/5/16 0:00,1995/9/29 0:00,62250,Ponape,86015
671,No,Yes,Yes,Yes,HI,1982/11/27 0:00,DR,Typhoon,TYPHOON IWA,1982/11/27 0:00,1982/11/27 0:00,1991/6/3 0:00,99003,Honolulu (County),83006
671,No,Yes,Yes,Yes,HI,1982/11/27 0:00,DR,Typhoon,TYPHOON IWA,1982/11/27 0:00,1982/11/27 0:00,1991/6/3 0:00,99007,Kauai (County),83006
637,No,Yes,Yes,Yes,AS,1981/3/24 0:00,DR,Typhoon,TYPHOON ESAU,1981/3/24 0:00,1981/3/24 0:00,1987/4/23 0:00,99010,Eastern (District),81020
637,No,Yes,Yes,Yes,AS,1981/3/24 0:00,DR,Typhoon,TYPHOON ESAU,1981/3/24 0:00,1981/3/24 0:00,1987/4/23 0:00,99020,Manu'a (District),81020
637,No,Yes,Yes,Yes,AS,1981/3/24 0:00,DR,Typhoon,TYPHOON ESAU,1981/3/24 0:00,1981/3/24 0:00,1987/4/23 0:00,99030,Rose Island (Island) (County-equivalent),81020
637,No,Yes,Yes,Yes,AS,1981/3/24 0:00,DR,Typhoon,TYPHOON ESAU,1981/3/24 0:00,1981/3/24 0:00,1987/4/23 0:00,99040,Swains Island (Island) (County-equivalent),81020
637,No,Yes,Yes,Yes,AS,1981/3/24 0:00,DR,Typhoon,TYPHOON ESAU,1981/3/24 0:00,1981/3/24 0:00,1987/4/23 0:00,99050,Western (District),81020
634,No,Yes,Yes,No,MP,1980/11/27 0:00,DR,Typhoon,TYPHOON DINAH,1980/11/27 0:00,1980/11/27 0:00,1987/6/2 0:00,99085,Northern Islands (Municipality),81011
572,No,No,Yes,No,MH,1979/2/12 0:00,DR,Typhoon,TYPHOON ALICE,1979/2/12 0:00,1979/2/12 0:00,1987/1/16 0:00,10500,Ebeye,79018
572,No,No,Yes,No,MH,1979/2/12 0:00,DR,Typhoon,TYPHOON ALICE,1979/2/12 0:00,1979/2/12 0:00,1987/1/16 0:00,99010,Ailinglaplap (County-equivalent),79018
572,No,No,Yes,No,MH,1979/2/12 0:00,DR,Typhoon,TYPHOON ALICE,1979/2/12 0:00,1979/2/12 0:00,1987/1/16 0:00,99080,Ebon (County-equivalent),79018
572,No,No,Yes,No,MH,1979/2/12 0:00,DR,Typhoon,TYPHOON ALICE,1979/2/12 0:00,1979/2/12 0:00,1987/1/16 0:00,99090,Enewetak (County-equivalent),79018
572,No,No,Yes,No,MH,1979/2/12 0:00,DR,Typhoon,TYPHOON ALICE,1979/2/12 0:00,1979/2/12 0:00,1987/1/16 0:00,99120,Jaluit (County-equivalent),79018
572,No,No,Yes,No,MH,1979/2/12 0:00,DR,Typhoon,TYPHOON ALICE,1979/2/12 0:00,1979/2/12 0:00,1987/1/16 0:00,99140,Kili (County-equivalent),79018
572,No,No,Yes,No,MH,1979/2/12 0:00,DR,Typhoon,TYPHOON ALICE,1979/2/12 0:00,1979/2/12 0:00,1987/1/16 0:00,99340,Namu (County-equivalent),79018
572,No,No,Yes,No,MH,1979/2/12 0:00,DR,Typhoon,TYPHOON ALICE,1979/2/12 0:00,1979/2/12 0:00,1987/1/16 0:00,99390,Ujae (County-equivalent),79018
572,No,No,Yes,No,PW,1979/2/12 0:00,DR,Typhoon,TYPHOON ALICE,1979/2/12 0:00,1979/2/12 0:00,1987/1/16 0:00,99150,Koror (State),79018
508,No,Yes,Yes,No,MP,1976/6/17 0:00,DR,Typhoon,TYPHOONS PAMELA & THERESE,1976/6/17 0:00,1976/6/17 0:00,1987/6/2 0:00,99085,Northern Islands (Municipality),76053
506,No,Yes,Yes,No,PW,1976/6/8 0:00,DR,Typhoon,TYPHOON PAMELA,1976/6/8 0:00,1976/6/8 0:00,1984/10/24 0:00,99150,Koror (State),76048
503,No,Yes,Yes,Yes,GU,1976/5/22 0:00,DR,Typhoon,TYPHOON PAMELA,1976/5/22 0:00,1976/5/22 0:00,1994/6/30 0:00,99010,Guam (County-equivalent),76045
502,No,Yes,Yes,No,PW,1976/4/22 0:00,DR,Typhoon,TYPHOON MARIE,1976/4/22 0:00,1976/4/22 0:00,1984/10/24 0:00,99300,Palau Island (State),76044
307,No,No,Yes,No,FM,1971/5/18 0:00,DR,Typhoon,TYPHOON AMY,1971/5/18 0:00,1971/5/18 0:00,1977/3/7 0:00,,,71038
235,No,Yes,Yes,No,PW,1968/4/18 0:00,DR,Typhoon,TYPHOON JEAN,1968/4/18 0:00,1968/4/18 0:00,1977/3/1 0:00,99150,Koror (State),68005
225,No,Yes,Yes,No,PW,1967/3/21 0:00,DR,Typhoon,TYPHOON SALLY,1967/3/21 0:00,1967/3/21 0:00,1972/5/26 0:00,99150,Koror (State),67019
213,No,Yes,Yes,Yes,AS,1966/2/10 0:00,DR,Typhoon,TYPHOON & HIGH TIDES,1966/2/10 0:00,1966/2/10 0:00,1968/8/12 0:00,99010,Eastern (District),66011
213,No,Yes,Yes,Yes,AS,1966/2/10 0:00,DR,Typhoon,TYPHOON & HIGH TIDES,1966/2/10 0:00,1966/2/10 0:00,1968/8/12 0:00,99020,Manu'a (District),66011
213,No,Yes,Yes,Yes,AS,1966/2/10 0:00,DR,Typhoon,TYPHOON & HIGH TIDES,1966/2/10 0:00,1966/2/10 0:00,1968/8/12 0:00,99030,Rose Island (Island) (County-equivalent),66011
213,No,Yes,Yes,Yes,AS,1966/2/10 0:00,DR,Typhoon,TYPHOON & HIGH TIDES,1966/2/10 0:00,1966/2/10 0:00,1968/8/12 0:00,99040,Swains Island (Island) (County-equivalent),66011
213,No,Yes,Yes,Yes,AS,1966/2/10 0:00,DR,Typhoon,TYPHOON & HIGH TIDES,1966/2/10 0:00,1966/2/10 0:00,1968/8/12 0:00,99050,Western (District),66011
181,No,Yes,Yes,No,FM,1964/12/10 0:00,DR,Typhoon,TYPHOON LOUISE,1964/12/10 0:00,1964/12/10 0:00,1967/8/29 0:00,,,64028
153,No,Yes,Yes,Yes,GU,1963/4/30 0:00,DR,Typhoon,TYPHOON OLIVE,1963/4/30 0:00,1963/4/30 0:00,1967/7/26 0:00,,,63023
154,No,Yes,Yes,No,FM,1963/4/30 0:00,DR,Typhoon,TYPHOON OLIVE,1963/4/30 0:00,1963/4/30 0:00,1967/9/27 0:00,,,63024
