Disaster Number,IH Program Declared,IA Program Declared,PA Program Declared,HM Program Declared,State,Declaration Date,Disaster Type,Incident Type,Title,Incident Begin Date,Incident End Date,Disaster Close Out Date,Place Code,Declared County/Area,Declaration Request Number
4403,No,No,Yes,Yes,KS,2018/10/19 9:55,DR,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING  ",2018/9/1 0:00,2018/9/8 23:59,,99117,Marshall (County),18110
4403,No,No,Yes,Yes,KS,2018/10/19 9:55,DR,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING  ",2018/9/1 0:00,2018/9/8 23:59,,99151,Pratt (County),18110
4403,No,No,Yes,Yes,KS,2018/10/19 9:55,DR,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING  ",2018/9/1 0:00,2018/9/8 23:59,,99159,Rice (County),18110
4403,No,No,Yes,Yes,KS,2018/10/19 9:55,DR,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING  ",2018/9/1 0:00,2018/9/8 23:59,,99161,Riley (County),18110
4392,No,No,Yes,Yes,IA,2018/9/12 12:55,DR,Severe Storm(s),SEVERE STORM AND TORNADOES,2018/7/19 0:00,2018/7/19 23:59,,99111,Lee (County),18091
4392,No,No,Yes,Yes,IA,2018/9/12 12:55,DR,Severe Storm(s),SEVERE STORM AND TORNADOES,2018/7/19 0:00,2018/7/19 23:59,,99125,Marion (County),18091
4392,No,No,Yes,Yes,IA,2018/9/12 12:55,DR,Severe Storm(s),SEVERE STORM AND TORNADOES,2018/7/19 0:00,2018/7/19 23:59,,99127,Marshall (County),18091
4392,No,No,Yes,Yes,IA,2018/9/12 12:55,DR,Severe Storm(s),SEVERE STORM AND TORNADOES,2018/7/19 0:00,2018/7/19 23:59,,99177,Van Buren (County),18091
4387,No,No,Yes,Yes,NE,2018/8/27 11:18,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/17 0:00,2018/7/1 0:00,,99015,Boyd (County),18081
4387,No,No,Yes,Yes,NE,2018/8/27 11:18,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/17 0:00,2018/7/1 0:00,,99027,Cedar (County),18081
4387,No,No,Yes,Yes,NE,2018/8/27 11:18,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/17 0:00,2018/7/1 0:00,,99037,Colfax (County),18081
4387,No,No,Yes,Yes,NE,2018/8/27 11:18,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/17 0:00,2018/7/1 0:00,,99039,Cuming (County),18081
4387,No,No,Yes,Yes,NE,2018/8/27 11:18,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/17 0:00,2018/7/1 0:00,,99043,Dakota (County),18081
4387,No,No,Yes,Yes,NE,2018/8/27 11:18,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/17 0:00,2018/7/1 0:00,,99051,Dixon (County),18081
4387,No,No,Yes,Yes,NE,2018/8/27 11:18,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/17 0:00,2018/7/1 0:00,,99083,Harlan (County),18081
4387,No,No,Yes,Yes,NE,2018/8/27 11:18,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/17 0:00,2018/7/1 0:00,,99113,Logan (County),18081
4387,No,No,Yes,Yes,NE,2018/8/27 11:18,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/17 0:00,2018/7/1 0:00,,99171,Thomas (County),18081
4387,No,No,Yes,Yes,NE,2018/8/27 11:18,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/17 0:00,2018/7/1 0:00,,99173,Thurston (County),18081
4387,No,No,Yes,Yes,NE,2018/8/27 11:18,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/17 0:00,2018/7/1 0:00,,99179,Wayne (County),18081
4386,No,No,Yes,Yes,IA,2018/8/20 12:50,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/6 0:01,2018/7/2 23:59,,99001,Adair (County),18075
4386,No,No,Yes,Yes,IA,2018/8/20 12:50,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/6 0:01,2018/7/2 23:59,,99019,Buchanan (County),18075
4386,No,No,Yes,Yes,IA,2018/8/20 12:50,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/6 0:01,2018/7/2 23:59,,99021,Buena Vista (County),18075
4386,No,No,Yes,Yes,IA,2018/8/20 12:50,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/6 0:01,2018/7/2 23:59,,99033,Cerro Gordo (County),18075
4386,No,No,Yes,Yes,IA,2018/8/20 12:50,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/6 0:01,2018/7/2 23:59,,99035,Cherokee (County),18075
4386,No,No,Yes,Yes,IA,2018/8/20 12:50,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/6 0:01,2018/7/2 23:59,,99037,Chickasaw (County),18075
4386,No,No,Yes,Yes,IA,2018/8/20 12:50,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/6 0:01,2018/7/2 23:59,,99041,Clay (County),18075
4386,No,No,Yes,Yes,IA,2018/8/20 12:50,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/6 0:01,2018/7/2 23:59,,99049,Dallas (County),18075
4386,No,No,Yes,Yes,IA,2018/8/20 12:50,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/6 0:01,2018/7/2 23:59,,99055,Delaware (County),18075
4386,No,No,Yes,Yes,IA,2018/8/20 12:50,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/6 0:01,2018/7/2 23:59,,99059,Dickinson (County),18075
4386,No,No,Yes,Yes,IA,2018/8/20 12:50,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/6 0:01,2018/7/2 23:59,,99063,Emmet (County),18075
4386,No,No,Yes,Yes,IA,2018/8/20 12:50,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/6 0:01,2018/7/2 23:59,,99067,Floyd (County),18075
4386,No,No,Yes,Yes,IA,2018/8/20 12:50,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/6 0:01,2018/7/2 23:59,,99079,Hamilton (County),18075
4386,No,No,Yes,Yes,IA,2018/8/20 12:50,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/6 0:01,2018/7/2 23:59,,99081,Hancock (County),18075
4386,No,No,Yes,Yes,IA,2018/8/20 12:50,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/6 0:01,2018/7/2 23:59,,99089,Howard (County),18075
4386,No,No,Yes,Yes,IA,2018/8/20 12:50,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/6 0:01,2018/7/2 23:59,,99091,Humboldt (County),18075
4386,No,No,Yes,Yes,IA,2018/8/20 12:50,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/6 0:01,2018/7/2 23:59,,99109,Kossuth (County),18075
4386,No,No,Yes,Yes,IA,2018/8/20 12:50,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/6 0:01,2018/7/2 23:59,,99119,Lyon (County),18075
4386,No,No,Yes,Yes,IA,2018/8/20 12:50,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/6 0:01,2018/7/2 23:59,,99141,O'Brien (County),18075
4386,No,No,Yes,Yes,IA,2018/8/20 12:50,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/6 0:01,2018/7/2 23:59,,99143,Osceola (County),18075
4386,No,No,Yes,Yes,IA,2018/8/20 12:50,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/6 0:01,2018/7/2 23:59,,99147,Palo Alto (County),18075
4386,No,No,Yes,Yes,IA,2018/8/20 12:50,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/6 0:01,2018/7/2 23:59,,99151,Pocahontas (County),18075
4386,No,No,Yes,Yes,IA,2018/8/20 12:50,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/6 0:01,2018/7/2 23:59,,99153,Polk (County),18075
4386,No,No,Yes,Yes,IA,2018/8/20 12:50,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/6 0:01,2018/7/2 23:59,,99167,Sioux (County),18075
4386,No,No,Yes,Yes,IA,2018/8/20 12:50,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/6 0:01,2018/7/2 23:59,,99169,Story (County),18075
4386,No,No,Yes,Yes,IA,2018/8/20 12:50,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/6 0:01,2018/7/2 23:59,,99181,Warren (County),18075
4386,No,No,Yes,Yes,IA,2018/8/20 12:50,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/6 0:01,2018/7/2 23:59,,99187,Webster (County),18075
4386,No,No,Yes,Yes,IA,2018/8/20 12:50,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/6 0:01,2018/7/2 23:59,,99189,Winnebago (County),18075
4386,No,No,Yes,Yes,IA,2018/8/20 12:50,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/6 0:01,2018/7/2 23:59,,99191,Winneshiek (County),18075
4386,No,No,Yes,Yes,IA,2018/8/20 12:50,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/6 0:01,2018/7/2 23:59,,99193,Woodbury (County),18075
4386,No,No,Yes,Yes,IA,2018/8/20 12:50,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018/6/6 0:01,2018/7/2 23:59,,99197,Wright (County),18075
4380,No,No,Yes,Yes,VT,2018/7/30 10:41,DR,Severe Storm(s),SEVERE STORM AND FLOODING,2018/5/4 0:00,2018/5/5 0:00,,99007,Chittenden (County),18061
4380,No,No,Yes,Yes,VT,2018/7/30 10:41,DR,Severe Storm(s),SEVERE STORM AND FLOODING,2018/5/4 0:00,2018/5/5 0:00,,99013,Grand Isle (County),18061
4380,No,No,Yes,Yes,VT,2018/7/30 10:41,DR,Severe Storm(s),SEVERE STORM AND FLOODING,2018/5/4 0:00,2018/5/5 0:00,,99015,Lamoille (County),18061
4380,No,No,Yes,Yes,VT,2018/7/30 10:41,DR,Severe Storm(s),SEVERE STORM AND FLOODING,2018/5/4 0:00,2018/5/5 0:00,,99017,Orange (County),18061
4380,No,No,Yes,Yes,VT,2018/7/30 10:41,DR,Severe Storm(s),SEVERE STORM AND FLOODING,2018/5/4 0:00,2018/5/5 0:00,,99019,Orleans (County),18061
4378,No,No,Yes,Yes,WV,2018/7/12 10:58,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2018/5/28 0:00,2018/6/3 10:29,,99023,Grant (County),18048
4378,No,No,Yes,Yes,WV,2018/7/12 10:58,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2018/5/28 0:00,2018/6/3 10:29,,99027,Hampshire (County),18048
4378,No,No,Yes,Yes,WV,2018/7/12 10:58,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2018/5/28 0:00,2018/6/3 10:29,,99031,Hardy (County),18048
4378,No,No,Yes,Yes,WV,2018/7/12 10:58,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2018/5/28 0:00,2018/6/3 10:29,,99037,Jefferson (County),18048
4378,No,No,Yes,Yes,WV,2018/7/12 10:58,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2018/5/28 0:00,2018/6/3 10:29,,99057,Mineral (County),18048
4378,No,No,Yes,Yes,WV,2018/7/12 10:58,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2018/5/28 0:00,2018/6/3 10:29,,99065,Morgan (County),18048
4378,No,No,Yes,Yes,WV,2018/7/12 10:58,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2018/5/28 0:00,2018/6/3 10:29,,99071,Pendleton (County),18048
4374,No,No,Yes,Yes,MD,2018/6/25 9:22,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2018/5/15 0:00,2018/5/19 23:59,,99021,Frederick (County),18043
4374,No,No,Yes,Yes,MD,2018/6/25 9:22,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2018/5/15 0:00,2018/5/19 23:59,,99043,Washington (County),18043
4372,No,No,Yes,Yes,MA,2018/6/25 9:20,DR,Severe Storm(s),SEVERE WINTER STORM AND FLOODING,2018/3/2 9:35,2018/3/3 23:59,,99001,Barnstable (County),18032
4372,No,No,Yes,Yes,MA,2018/6/25 9:20,DR,Severe Storm(s),SEVERE WINTER STORM AND FLOODING,2018/3/2 9:35,2018/3/3 23:59,,99005,"Bristol (County)(in (P)MSA 1120,1200,2480,5400,6060)",18032
4372,No,No,Yes,Yes,MA,2018/6/25 9:20,DR,Severe Storm(s),SEVERE WINTER STORM AND FLOODING,2018/3/2 9:35,2018/3/3 23:59,,99009,"Essex (County)(in PMSA 1120,4160,7090)",18032
4372,No,No,Yes,Yes,MA,2018/6/25 9:20,DR,Severe Storm(s),SEVERE WINTER STORM AND FLOODING,2018/3/2 9:35,2018/3/3 23:59,,99019,Nantucket (County),18032
4372,No,No,Yes,Yes,MA,2018/6/25 9:20,DR,Severe Storm(s),SEVERE WINTER STORM AND FLOODING,2018/3/2 9:35,2018/3/3 23:59,,99021,"Norfolk (County)(in PMSA 1120,1200,6060)",18032
4372,No,No,Yes,Yes,MA,2018/6/25 9:20,DR,Severe Storm(s),SEVERE WINTER STORM AND FLOODING,2018/3/2 9:35,2018/3/3 23:59,,99023,"Plymouth (County)(in (P)MSA 1120,1200,5400)",18032
4368,No,No,Yes,Yes,NJ,2018/6/8 18:04,DR,Severe Storm(s),SEVERE WINTER STORM AND SNOWSTORM,2018/3/6 0:00,2018/3/7 0:00,,99003,Bergen (County),18028
4368,No,No,Yes,Yes,NJ,2018/6/8 18:04,DR,Severe Storm(s),SEVERE WINTER STORM AND SNOWSTORM,2018/3/6 0:00,2018/3/7 0:00,,99005,Burlington (County),18028
4368,No,No,Yes,Yes,NJ,2018/6/8 18:04,DR,Severe Storm(s),SEVERE WINTER STORM AND SNOWSTORM,2018/3/6 0:00,2018/3/7 0:00,,99013,Essex (County),18028
4368,No,No,Yes,Yes,NJ,2018/6/8 18:04,DR,Severe Storm(s),SEVERE WINTER STORM AND SNOWSTORM,2018/3/6 0:00,2018/3/7 0:00,,99027,Morris (County),18028
4368,No,No,Yes,Yes,NJ,2018/6/8 18:04,DR,Severe Storm(s),SEVERE WINTER STORM AND SNOWSTORM,2018/3/6 0:00,2018/3/7 0:00,,99031,Passaic (County),18028
